timestamp,x,y,z,qx,qy,qz,qw
1720851726.836510782 0.575000 0.625000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 0.675000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 0.725000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 0.775000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 0.825000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 0.875000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 0.925000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 0.975000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 1.025000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 1.075000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 1.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 1.175000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 1.225000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 1.275000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 1.325000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 1.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 1.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.575000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.625000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.675000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851726.836510782 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
1720851726.836510782 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
1720851727.926670853 0.475000 -0.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 -0.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 -0.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 -0.325000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 -0.275000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 -0.225000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 -0.175000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 -0.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 -0.075000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 -0.025000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 0.025000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 0.075000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 0.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 0.175000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 0.225000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 0.275000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 0.325000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 0.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 0.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 0.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.525000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.575000 0.575000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.575000 0.625000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.575000 0.675000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.575000 0.725000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.575000 0.775000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.575000 0.825000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.575000 0.875000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.575000 0.925000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.575000 0.975000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.575000 1.025000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.575000 1.075000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.575000 1.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.575000 1.175000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.575000 1.225000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.575000 1.275000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.575000 1.325000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.575000 1.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.625000 1.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.675000 1.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.675000 1.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.675000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851727.926670853 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
1720851727.926670853 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
1720851728.986607174 0.575000 -0.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 -0.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 -0.075000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 -0.025000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.025000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.075000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.175000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.225000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.275000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.325000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.575000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.625000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.675000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.725000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.775000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.825000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.875000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.925000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 0.975000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 1.025000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 1.075000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 1.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 1.175000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 1.225000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.575000 1.275000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.625000 1.325000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.625000 1.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.625000 1.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.625000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.625000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.675000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851728.986607174 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
1720851728.986607174 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
1720851730.26489215 0.575000 0.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.575000 0.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.575000 0.175000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.575000 0.225000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.575000 0.275000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.575000 0.325000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.575000 0.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.575000 0.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.575000 0.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.575000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.525000 0.575000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.525000 0.625000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.525000 0.675000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.525000 0.725000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.525000 0.775000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.525000 0.825000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.525000 0.875000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.525000 0.925000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.525000 0.975000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.525000 1.025000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.525000 1.075000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.525000 1.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.575000 1.175000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.575000 1.225000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.575000 1.275000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.575000 1.325000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.575000 1.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.625000 1.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.675000 1.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.675000 1.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.675000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851730.26489215 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
1720851730.26489215 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
1720851731.76541445 0.575000 0.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.575000 0.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.575000 0.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.575000 0.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.575000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.525000 0.575000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.525000 0.625000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.525000 0.675000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.525000 0.725000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.525000 0.775000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.525000 0.825000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.575000 0.875000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.575000 0.925000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.575000 0.975000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.575000 1.025000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.575000 1.075000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.575000 1.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.575000 1.175000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.575000 1.225000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.575000 1.275000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.575000 1.325000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.575000 1.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.625000 1.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.675000 1.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.675000 1.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.675000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851731.76541445 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
1720851731.76541445 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
1720851732.126670613 0.525000 0.625000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.525000 0.625000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.525000 0.675000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.525000 0.725000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.525000 0.775000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.525000 0.825000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.525000 0.875000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.525000 0.925000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.525000 0.975000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.525000 1.025000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.525000 1.075000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.525000 1.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.525000 1.175000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.575000 1.225000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.575000 1.275000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.575000 1.325000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.575000 1.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.575000 1.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.575000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.575000 1.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.575000 1.575000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.575000 1.625000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.575000 1.675000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.625000 1.725000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.675000 1.675000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.675000 1.625000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.725000 1.575000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.775000 1.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.775000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.775000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.725000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.675000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851732.126670613 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
1720851732.126670613 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
1720851733.176393720 0.575000 0.875000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.525000 0.875000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.525000 0.875000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.525000 0.925000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.525000 0.975000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.525000 1.025000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.525000 1.075000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.525000 1.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.525000 1.175000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.575000 1.225000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.575000 1.275000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.575000 1.325000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.575000 1.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.575000 1.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.575000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.575000 1.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.575000 1.575000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.575000 1.625000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.575000 1.675000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.625000 1.725000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.675000 1.675000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.675000 1.625000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.725000 1.575000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.775000 1.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.775000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.775000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.725000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.675000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851733.176393720 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
1720851733.176393720 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
1720851734.226683986 0.525000 1.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851734.226683986 0.525000 1.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851734.226683986 0.525000 1.175000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851734.226683986 0.575000 1.225000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851734.226683986 0.575000 1.275000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851734.226683986 0.575000 1.325000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851734.226683986 0.575000 1.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851734.226683986 0.575000 1.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851734.226683986 0.575000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851734.226683986 0.575000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851734.226683986 0.625000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851734.226683986 0.675000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851734.226683986 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
1720851734.226683986 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
